file_name,name,details,type,file_descriptor,context,missing,total,proportion
KC,kc995c,Questionnaire by other,Child Based Q variable names,KC Files,KC Files. Questionnaire: My Infant Daughter/Son. Completed by: Mother. At:  15 months,4777.0,15445.0,0.3092910326966656
KC,kc996,Date of completing questionnaire-MTH,Child Based Q variable names,KC Files,KC Files. Questionnaire: My Infant Daughter/Son. Completed by: Mother. At:  15 months,4419.0,15445.0,0.2861120103593396
KC,kc996a,Date of completing questionnaire-YRS,Child Based Q variable names,KC Files,KC Files. Questionnaire: My Infant Daughter/Son. Completed by: Mother. At:  15 months,4447.0,15445.0,0.28792489478795724
KC,kc997,Age in months at completion,Child Based Q variable names,KC Files,KC Files. Questionnaire: My Infant Daughter/Son. Completed by: Mother. At:  15 months,4394.0,15445.0,0.2844933635480738
KC,kc999,Q'aire completed with aid of interviewer,Child Based Q variable names,KC Files,KC Files. Questionnaire: My Infant Daughter/Son. Completed by: Mother. At:  15 months,4384.0,15445.0,0.2838459048235675
KD,kd001,Form date,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd010,Childs Health in Past Month,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4718.0,15445.0,0.30547102622207833
KD,kd011,Childs Health in Past Year,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4432.0,15445.0,0.2869537067011978
KD,kd057,Child hospitalized since 6 Months Old,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4385.0,15445.0,0.2839106506960181
KD,kd058,NO of Times Child Hospitalized,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4397.0,15445.0,0.2846876011654257
KD,kd307,CH Repeatedly Rocks Head or Body,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4448.0,15445.0,0.2879896406604079
KD,kd307a,Ch repeatedly rocks head or body (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4448.0,15445.0,0.2879896406604079
KD,kd308,CH Has Tick or Twitch,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4448.0,15445.0,0.2879896406604079
KD,kd308a,Ch has tick or twitch (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4448.0,15445.0,0.2879896406604079
KD,kd309,CH Has Other Unusual Behaviour,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4537.0,15445.0,0.2937520233085141
KD,kd309a,Ch has other unusual behaviour (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4448.0,15445.0,0.2879896406604079
KD,kd430,Other Kids in House,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4402.0,15445.0,0.28501133052767885
KD,kd431,Older Children Living With CH,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4410.0,15445.0,0.2855292975072839
KD,kd432,NO of Older Brothers,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4422.0,15445.0,0.28630624797669146
KD,kd433,NO of Older Sisters,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4426.0,15445.0,0.286565231466494
KD,kd434,No. of older siblings,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4427.0,15445.0,0.28662997733894463
KD,kd440,CH Has Twin or Triplet,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4446.0,15445.0,0.28786014891550665
KD,kd451,NO of Younger Brothers,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4495.0,15445.0,0.29103269666558756
KD,kd452,NO of Younger Sisters,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4495.0,15445.0,0.29103269666558756
KD,kd453,No. of younger siblings,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4495.0,15445.0,0.29103269666558756
KD,kd504a,CH Physically Hurt by Person > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4382.0,15445.0,0.28371641307866624
KD,kd504b,Ch physically hurt by someone (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd505a,CH Sexually Abused > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4375.0,15445.0,0.28326319197151184
KD,kd505b,Ch sexually abused (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd506a,CH Separated 1+ WK From MUM > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4375.0,15445.0,0.28326319197151184
KD,kd506b,Ch separated from mum for > a wk (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd507a,CH Separated 1+ WK From DAD > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4438.0,15445.0,0.2873421819359016
KD,kd507b,Ch separated from dad for > a wk (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd508a,CH Acquired New Parent > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4385.0,15445.0,0.2839106506960181
KD,kd508b,Ch acquired a new parent (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd509a,CH Had New SIB > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4386.0,15445.0,0.28397539656846876
KD,kd509b,Ch had a new sibling (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd510a,CH Admitted to HOSP > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4387.0,15445.0,0.2840401424409194
KD,kd510b,Ch admitted to hospital (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd511a,Change of Care Giver > CH 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4396.0,15445.0,0.2846228552929751
KD,kd511b,Ch changed carer (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd512a,CH Separated From Someone Else > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4412.0,15445.0,0.2856587892521852
KD,kd512b,Ch separated from someone else (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd513a,CH Started Creche > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4408.0,15445.0,0.28539980576238266
KD,kd513b,Ch started nursery (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd514a,CH Had Other Upsetting Event > 6 MTHS,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,7088.0,15445.0,0.4589187439300745
KD,kd514b,Ch had other upsetting event (adj),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd700,MUM Worried About CH Speech Development,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd701,MUM Worried About CH Weight Development,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd702,MUM Worried About CH Height Development,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd703,MUM Worried About CH Behavior Develpmnt,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd704,MUM Worried About CH General Development,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd705,Worries over development,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KD,kd980,Questionnaire Completed by MUM,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4464.0,15445.0,0.289025574619618
KD,kd981,Questionnaire Completed by DAD,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4464.0,15445.0,0.289025574619618
KD,kd982,Questionnaire Completed by other,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4464.0,15445.0,0.289025574619618
KD,kd990,Age at completion (months),Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4340.0,15445.0,0.28099708643573973
KD,kd991,Date Questionnaire Completed - Month,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4342.0,15445.0,0.28112657818064096
KD,kd992,Date Questionnaire Completed - Year,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4414.0,15445.0,0.2857882809970864
KD,kd995,Month of birth,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4378.0,15445.0,0.2834574295888637
KD,kd999,Questionnaire competed with aid of interviewer,Child Based Q variable names,KD Files,KD Files. Questionnaire: Girl/Boy toddler. Completed by: Mother. At: 18 months,4331.0,15445.0,0.28041437358368404
KE,ke001,Form date,Child Based Q variable names,KE Files,KE Files. Questionnaire: My Little Boy/Girl. Completed by: Mother. At: 24 months,5029.0,15445.0,0.32560699255422465
KE,ke990,Questionnaire filled by MUM,Child Based Q variable names,KE Files,KE Files. Questionnaire: My Little Boy/Girl. Completed by: Mother. At: 24 months,5029.0,15445.0,0.32560699255422465
KE,ke991,Questionnaire filled by DAD,Child Based Q variable names,KE Files,KE Files. Questionnaire: My Little Boy/Girl. Completed by: Mother. At: 24 months,5029.0,15445.0,0.32560699255422465
KE,ke992,Questionnaire filled by other,Child Based Q variable names,KE Files,KE Files. Questionnaire: My Little Boy/Girl. Completed by: Mother. At: 24 months,5029.0,15445.0,0.32560699255422465
KE,ke995,Age in months at completion,Child Based Q variable names,KE Files,KE Files. Questionnaire: My Little Boy/Girl. Completed by: Mother. At: 24 months,5029.0,15445.0,0.32560699255422465
KE,ke996,Date of completion of questionnaire-MTH,Child Based Q variable names,KE Files,KE Files. Questionnaire: My Little Boy/Girl. Completed by: Mother. At: 24 months,5029.0,15445.0,0.32560699255422465
KF,kf001,Form date,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf010,Childs health in past month,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf011,Childs health in past year,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf023,Child's age - months,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5135.0,15445.0,0.3324700550339916
KF,kf454,Child physically hurt > 18 months,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5112.0,15445.0,0.3309808999676271
KF,kf454a,"Child physically hurt > 18 months, Y/N",Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf455,Child sexually abused > 18 months,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf455a,"Child sexually abused > 18 months, Y/N",Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf456,CH separated from mother >1 wk >18 mths,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5113.0,15445.0,0.3310456458400777
KF,kf456a,"Child sep.from mother >1wk >18 mths, Y/N",Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf457,CH separated from father >1 wk >18 mths,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5118.0,15445.0,0.33136937520233084
KF,kf457a,"Child sep.from father >1wk >18 mths, Y/N",Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf458,Child got new parent > 18 months,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf458a,"Child got new parent > 18 months, Y/N",Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf459,Child got new sibling > 18 months,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5113.0,15445.0,0.3310456458400777
KF,kf459a,"Child got new sibling > 18 months, Y/N",Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf460,Child admitted to hospital > 18 months,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5114.0,15445.0,0.3311103917125283
KF,kf460a,"Child admitted to hospital >18 mths, Y/N",Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf461,Child changed carer > 18 months,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KF,kf461a,"Child changed carer > 18 months, Y/N",Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf550,Carer worried about childs speech,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf551,Carer worred about childs weight,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf552,Carer worried about childs height,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf553,Carer worried about childs behaviour,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf554,Carer worried about CH general developmnt,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf555,Worries over development,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf990,Questionnaire completed by mother,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf991,Questionnaire completed by father,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf992,Questionnaire completed by other,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf996,Date Qnaire Completed - Day,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf997,Questionnaire Completion Date - Mth,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf998,Date Qnaire Completed - Year,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
,kf999,Age of CH (mths) at completion of questionnaire,Child Based Q variable names,KF Files,KF Files. Questionnaire: My Little Study Daughter/Son. Completed by: Mother. At: 30 months,5111.0,15445.0,0.33091615409517644
KG,kg001,Questionnaire version,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5314.0,15445.0,0.3440595662026546
KG,kg440,E22a: Description of childs alcohol drinking,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5685.0,15445.0,0.3680802848818388
KG,kg440a,DV: Alcohol drinking,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5314.0,15445.0,0.3440595662026546
KG,kg990,J1a: Mother completed questionnaire,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5465.0,15445.0,0.3538361929426999
KG,kg991,J1b: Father/Partner completed questionnaire,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5465.0,15445.0,0.3538361929426999
KG,kg992,J1c: Other person completed questionnaire,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5465.0,15445.0,0.3538361929426999
KG,kg994,DV: Number of contributors to questionnaire,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5465.0,15445.0,0.3538361929426999
KG,kg995,DV: Questionnaire completed by...,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5465.0,15445.0,0.3538361929426999
KG,kg997,J2: Date questionnaire completed - month,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5460.0,15445.0,0.35351246358044675
KG,kg998a,DV: Age of child at completion (months),Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5460.0,15445.0,0.35351246358044675
KG,kg998b,DV: Age of child at completion (weeks),Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5460.0,15445.0,0.35351246358044675
KG,kg998c,DV: Assumptions made in calculating child's age at completion,Child Based Q variable names,KG Files,KG Files. Questionnaire: My 3 year old Boy/Girl. Completed by: Mother. At: 38 months,5460.0,15445.0,0.35351246358044675
KJ,kj001,Form Date,Child Based Q variable names,KJ Files,KJ Files. Questionnaire: My Son's/Daughter's Health & Behaviour. Completed by: Mother. At: 42 months,5398.0,15445.0,0.3494982194885076
KJ,kj060,CH Admitted to HOSP Past 12 Months,Child Based Q variable names,KJ Files,KJ Files. Questionnaire: My Son's/Daughter's Health & Behaviour. Completed by: Mother. At: 42 months,5398.0,15445.0,0.3494982194885076
KJ,kj061,Times CH Admitted to HOSP Past 12 Months,Child Based Q variable names,KJ Files,KJ Files. Questionnaire: My Son's/Daughter's Health & Behaviour. Completed by: Mother. At: 42 months,5398.0,15445.0,0.3494982194885076
KJ,kj275,CH Often Rocks Head or Body Repeatedly,Child Based Q variable names,KJ Files,KJ Files. Questionnaire: My Son's/Daughter's Health & Behaviour. Completed by: Mother. At: 42 months,5398.0,15445.0,0.3494982194885076
KJ,kj275a,CH Often Rocks Head or Body Y/N,Child Based Q variable names,KJ Files,KJ Files. Questionnaire: My Son's/Daughter's Health & Behaviour. Completed by: Mother. At: 42 months,5398.0,15445.0,0.3494982194885076
